Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
HTFL,"Heartflow, Inc.",35.995,USD,8.288206979542705,486157,,2996702533.5,USD,,,,,0,Health technology,Neutral
TPC,Tutor Perini Corporation,56.74,USD,-1.7489177489177454,161260,0.16471898334699864,2992651890.537489,USD,,-2.535,USD,-93.83697813121272,0,Industrial services,Strong buy
BUR,Burford Capital Limited,13.59,USD,-2.997858672376873,638912,0.5087591486737673,2973649706.2543864,USD,11.987739797136745,1.13365824,USD,-36.4920531164697,0.926702544031311,Finance,Strong buy
APLE,"Apple Hospitality REIT, Inc.",12.305,USD,-1.8740031897926592,694300,0.18382027836050635,2969482602,USD,16.27430234096019,0.7561,USD,-13.509494394875313,7.86240786240786,Finance,Neutral
WSBC,"WesBanco, Inc.",30.83,USD,-1.312419974391806,68637,0.13214062733732507,2959366202.114917,USD,18.534327281471683,1.6634,USD,-21.611687087653152,4.70550576184379,Finance,Buy
CNK,"Cinemark Holdings, Inc.",25.71,USD,-1.0392609699769038,660576,0.12043007020219733,2957563034.5392613,USD,14.109318406322028,1.8222,USD,86.50972364380758,0.630169358014967,Consumer services,Buy
CON,"Concentra Group Holdings Parent, Inc.",22.99,USD,0.5686789151356038,322039,0.36912710521679637,2946650437.177603,USD,19.703462461432977,1.1668,USD,,0.837053571428571,Health services,Strong buy
MGRC,McGrath RentCorp,119.68,USD,-1.8211648892534855,16491,0.12912788758333293,2945507984.0341268,USD,11.654494108481838,10.269,USD,117.54051477597712,1.57506152584085,Finance,Strong buy
CPK,Chesapeake Utilities Corporation,124.905,USD,-0.8375674817402291,10900,0.09224389624677358,2940823174.444268,USD,22.280989671595997,5.6059,USD,20.045826373720494,2.09321012454801,Utilities,Strong buy
GPOR,Gulfport Energy Corporation,167.22,USD,-0.7655332027772785,34893,0.12962691906759857,2936671343.1518607,USD,,-7.1924,USD,-118.30457919878654,0,Energy minerals,Strong buy
SGRY,"Surgery Partners, Inc.",22.87,USD,-2.928692699490653,583052,0.2772454078726964,2932149176.99618,USD,,-1.4284,USD,-432.58762117822516,0,Health services,Strong buy
ALHC,"Alignment Healthcare, Inc.",14.805,USD,0.30487804878048735,593015,0.14119723800425873,2931855186.9420733,USD,,-0.2723,USD,66.3702605903421,0,Health services,Buy
JOE,St. Joe Company (The),50.605,USD,-1.966292134831462,45388,0.20220191055590378,2930445137.4325843,USD,35.61224489795918,1.421,USD,16.724166255955314,1.10737591457386,Finance,Neutral
FA,First Advantage Corporation,16.815,USD,-2.465197215777246,146029,0.1403529309771795,2925651396.7064967,USD,,-0.9148,USD,-640.9816676522767,0,Commercial services,Buy
GEO,Geo Group Inc (The) REIT,20.9306,USD,1.4079457364340975,1297826,0.2719404597683905,2921274201,USD,32.59710325494471,0.6421,USD,182.86343612334804,0,Commercial services,Strong buy
SMPL,The Simply Good Foods Company,29.04,USD,-2.353732347007395,322197,0.22559150054052843,2919724807.496974,USD,20.307692307692307,1.43,USD,-1.3793103448275874,0,Consumer non-durables,Buy
PRKS,United Parks & Resorts Inc.,52.98,USD,0.41698256254738225,613456,0.5463335672004643,2914636166.940864,USD,14.200707623029913,3.7308,USD,-2.551913281964219,0,Consumer services,Neutral
AMRX,"Amneal Pharmaceuticals, Inc.",9.265,USD,-1.4361702127659552,1026719,0.5377573915263322,2909944737.169681,USD,1447.65625,0.0064,USD,,0,Health technology,Strong buy
AWR,American States Water Company,75.53,USD,-0.8922713554651525,33615,0.1413953277078057,2908587819.544811,USD,23.150248268252316,3.2626,USD,13.600278551532035,2.4432489174649,Utilities,Neutral
PAGS,PagSeguro Digital Ltd.,8.8,USD,-6.77966101694914,3345255,0.7491860529255904,2900554088.7288146,USD,7.223772779510754,1.2182,USD,9.767525680302763,0.00156599552572707,Commercial services,Buy
KYMR,"Kymera Therapeutics, Inc.",40.5474,USD,-0.4483181929781333,250356,0.3611688520212637,2899041621.979726,USD,,-3.476,USD,-44.09484724122206,0,Health technology,Strong buy
LIVN,LivaNova PLC,53.02,USD,-0.07538635506973076,192355,0.19745849245001382,2894949029.9747458,USD,,-3.8925,USD,-1143.2130309805175,0,Health technology,Buy
BBUC,Brookfield Business Corporation,29.835,USD,-0.6493506493506502,18075,0.1977359101540535,2881894258.9489474,USD,,-10.731926399999999,USD,-302.8953063853194,0.87254390366282,Industrial services,Neutral
XENE,Xenon Pharmaceuticals Inc.,37.25,USD,-1.1149455800371693,243975,0.19423842534835536,2872190791.910008,USD,,-3.5432,USD,-29.446149349700423,0,Health technology,Strong buy
SFNC,Simmons First National Corporation,19.83,USD,-1.3923421183490858,164777,0.15029765460973799,2869419786.7309794,USD,15.628940731399748,1.2688,USD,5.918691042657982,5.25857782197911,Finance,Neutral
WD,"Walker & Dunlop, Inc",84.06,USD,-0.6500413662687592,48164,0.1412580246576845,2863850121.690344,USD,25.92923902649681,3.2419,USD,25.213394615889673,3.17040951122853,Finance,Neutral
BKE,"Buckle, Inc. (The)",55.92,USD,-2.340202584701356,119234,0.20819102854756227,2860697306.133427,USD,14.400123606211212,3.8833,USD,-8.261280415780758,2.51436781609195,Retail trade,Neutral
AMBA,"Ambarella, Inc.",67.16,USD,-3.0040439052570744,173739,0.34331815128810256,2848529887.1045637,USD,,-2.4885,USD,41.55020551967117,0,Electronic technology,Buy
TTAM,Titan America SA,15.42,USD,-2.466793168880459,129332,0.3567341388436454,2842869401.8064513,USD,,,,,0,Non-energy minerals,Neutral
INDV,Indivior PLC,22.745,USD,-0.9795385285154458,368137,0.06677666688808438,2837889498.072051,USD,32.08944695259594,0.7088,USD,,0,Health technology,Strong buy
WRD,WeRide Inc.,9.465,USD,-5.0651955867602885,2775047,0.37110853819492706,2836753262,USD,,-2.7612,USD,-268.60232278734486,0,Technology services,Strong buy
NATL,NCR Atleos Corporation,38.5226,USD,0.08469732398024181,233567,0.18734926620661754,2834723816.4077363,USD,21.859274811326106,1.7623,USD,,0,Electronic technology,Buy
ALRM,"Alarm.com Holdings, Inc.",56.57,USD,-1.634498348113368,200343,0.41868755517213707,2823127640.2521305,USD,23.809924660128793,2.3759,USD,18.386566346105944,0,Technology services,Buy
IAC,IAC Inc.,35.21,USD,-1.1510387422796087,310336,0.1435944589240706,2822337531.6600227,USD,,-5.3014,USD,-138.8018018018018,0,Technology services,Strong buy
BKU,"BankUnited, Inc.",37.52,USD,-1.3150973172014728,125309,0.17707977839061162,2821983396.454498,USD,11.015854374633001,3.406,USD,51.458555674137315,3.2232070910556,Finance,Neutral
COLM,Columbia Sportswear Company,51.505,USD,-2.948935368381379,123526,0.13460133428860188,2820932197.291219,USD,13.114274074451291,3.9274,USD,4.680420065035455,2.26116449971735,Consumer non-durables,Neutral
MYRG,"MYR Group, Inc.",181.56,USD,-2.716605047420025,62202,0.2760280048476414,2818325782.463269,USD,37.912673056443026,4.7889,USD,64.04836941627843,0,Industrial services,Buy
NAMS,NewAmsterdam Pharma Company N.V.,25.02,USD,-2.8726708074534235,161030,0.1928975650800184,2817964188.083851,USD,,-1.6125,USD,-1096.600741656366,0,Health technology,Strong buy
BFH,"Bread Financial Holdings, Inc.",60.41,USD,-1.080727034550522,77634,0.13910901352368107,2817669142.784673,USD,10.232219380409559,5.9039,USD,-38.665239930602446,1.38957816377171,Finance,Neutral
SOC,Sable Offshore Corp.,28.26,USD,-2.1129199861447847,249007,0.12868185783059546,2812074908.003464,USD,,-8.3391,USD,-10.401938200015891,0,Energy minerals,Strong buy
MQ,"Marqeta, Inc.",6.27,USD,-3.538461538461545,833606,0.12428931134823919,2810420241.5215383,USD,,-0.1283,USD,-443.6440677966102,0,Commercial services,Buy
ICUI,"ICU Medical, Inc.",113.43,USD,-0.613335669850161,90033,0.20574616663992948,2800100553.1130295,USD,,-1.523,USD,47.84960964251472,0,Health technology,Buy
EE,"Excelerate Energy, Inc.",24.485,USD,0.9690721649484513,115492,0.19095994193092888,2791839582.73732,USD,23.112138946573534,1.0594,USD,36.8203538680098,0.85487906588824,Utilities,Buy
RIG,Transocean Ltd (Switzerland),2.96,USD,-1.6611295681063065,7973268,0.3218793277699696,2791649991.1495023,USD,,-1.846,USD,-301.82847191989555,0,Industrial services,Neutral
TOWN,Towne Bank,37.095,USD,-1.447927736450589,54381,0.24104027488191992,2787784636.5797024,USD,16.087691907364036,2.3058,USD,14.210708801822783,2.70988310308183,Finance,Buy
DRVN,Driven Brands Holdings Inc.,16.92,USD,-2.13996529786002,103440,0.09599208009659344,2779616952.1665707,USD,,-1.707,USD,63.68625949326696,0,Consumer services,Buy
RNW,ReNew Energy Global plc,7.655,USD,0.06535947712418161,353293,0.5806506538900174,2776997864.764052,USD,25.82658569500675,0.2964,USD,478.90625,0,Utilities,Strong buy
RARE,Ultragenyx Pharmaceutical Inc.,28.81,USD,-0.5522954780807737,462004,0.25009271484605167,2776466970.4773903,USD,,-5.5287,USD,24.175055544888504,0,Health technology,Strong buy
STR,Sitio Royalties Corp.,18.3884,USD,-2.3451938396176186,352486,0.24505962763500835,2775669615.6433353,USD,41.5933046821986,0.4421,USD,,7.18884120171674,Miscellaneous,Buy
HCM,HUTCHMED (China) Limited,15.925,USD,-0.46874999999999556,28548,0.5013998025874393,2774581558.4313602,USD,5.938397285304098,2.6817,USD,,0,Health technology,Strong buy
CWT,California Water Service Group,46.505,USD,-0.7363927427961555,52072,0.1304858261550509,2770821648.2654214,USD,20.307860262008735,2.29,USD,-24.25996361832313,2.48181429182713,Utilities,Strong buy
CRNX,"Crinetics Pharmaceuticals, Inc.",29.405,USD,-2.276503821867726,193145,0.16763684172520005,2769245143.187105,USD,,-4.1125,USD,-9.096455857385392,0,Health technology,Strong buy
DOCN,"DigitalOcean Holdings, Inc.",30.3452,USD,-4.424566929133864,1144692,0.1973912853043946,2762551099.1237917,USD,23.833804586867732,1.2732,USD,78.14467608786904,0,Technology services,Buy
AIR,AAR Corp.,76.98,USD,-2.1606507371631962,69005,0.15938665069527966,2759547596.389934,USD,230.27221058929106,0.3343,USD,-74.17934656677222,0,Electronic technology,Strong buy
BATRK,"Atlanta Braves Holdings, Inc. - Series C",44.21,USD,-0.8299685957828565,34303,0.11894223484355956,2759115019.1204576,USD,,-0.335,USD,65.7953849295487,0,Consumer services,Buy
BATRA,"Atlanta Braves Holdings, Inc. - Series A",46.85,USD,-0.9723102938068079,12272,0.35070572668844285,2755154779.204185,USD,,-0.335,USD,65.7953849295487,0,Consumer services,Buy
ALG,"Alamo Group, Inc.",226.275,USD,-2.6439204887703216,12828,0.12819244456036527,2740396233.0723476,USD,23.03874153642519,9.8215,USD,-7.0057000018936915,0.510990705255275,Producer manufacturing,Buy
TDW,Tidewater Inc.,55.35,USD,-1.547491995731052,464657,0.33163110729291245,2739401505.5522947,USD,14.35499766585404,3.8558,USD,27.71778734680357,0,Transportation,Neutral
XRAY,DENTSPLY SIRONA Inc.,13.725,USD,-0.9025270758122743,1446856,0.2661673383078528,2737916001.2924185,USD,,-4.7464,USD,-444.7492252955355,4.62093862815885,Health technology,Neutral
BRZE,"Braze, Inc.",24.54,USD,-3.0039525691699667,370226,0.2949211798440389,2724456413.746245,USD,,-1.0092,USD,21.19934410869055,0,Technology services,Strong buy
ENVA,"Enova International, Inc.",108.82,USD,-1.3149542033191284,53208,0.17311808750193997,2721872495.827333,USD,11.554347479852623,9.4181,USD,57.21201195185872,0,Finance,Strong buy
PRK,Park National Corporation,169.305,USD,-0.8404591776970847,11232,0.17136344704164627,2720959370.338907,USD,16.460391226569183,10.2856,USD,22.640339581246742,2.54693291880904,Finance,Neutral
FBK,FB Financial Corporation,50.5,USD,-1.1354737666405605,91986,0.2057824266827679,2719368768.8234143,USD,26.20925887481835,1.9268,USD,-22.40969677445334,1.47028793138656,Finance,Strong buy
SAH,"Sonic Automotive, Inc.",79.61,USD,-1.8856297756963287,34349,0.14405956145063603,2718692071.823392,USD,17.714336574620056,4.4941,USD,-17.043231070255093,1.71974522292994,Retail trade,Neutral
PRM,"Perimeter Solutions, SA",18.43,USD,-0.4321988114532785,483163,0.3941722328450564,2699112848.1993513,USD,43.38512241054614,0.4248,USD,,0,Process industries,Strong buy
CVI,CVR Energy Inc.,26.71,USD,-0.7247723471473715,426496,0.22640689315389567,2685172350.8141956,USD,,-3.3134,USD,-160.87675461159697,7.68049155145929,Energy minerals,Sell
CVBF,CVB Financial Corporation,19.46,USD,-1.8163471241170503,124392,0.1705766285939098,2681930385.0524726,USD,13.319644079397673,1.461,USD,-0.7135575942915361,4.03632694248234,Finance,Buy
FCPT,"Four Corners Property Trust, Inc.",25.22,USD,-0.9815469179426778,96828,0.1482815039237294,2660705896,USD,23.429951690821255,1.0764,USD,0.9945580784387261,5.55336746750689,Finance,Buy
IMVT,"Immunovant, Inc.",15.25,USD,-4.02769037130271,272240,0.25023022485884333,2658332001.368786,USD,,-2.8456,USD,-48.37835019292941,0,Health technology,Buy
DAVE,Dave Inc.,196.845,USD,-1.8180457878198462,241451,0.2764286821533253,2657156479.1794853,USD,51.990122022080186,3.7862,USD,82.39714808748434,0,Finance,Strong buy
CLSK,"CleanSpark, Inc.",9.4512,USD,-5.203610832497498,14663255,0.670833113069693,2656575255.6546435,USD,10.765690853172343,0.8779,USD,,0,Technology services,Strong buy
JOYY,JOYY Inc.,50.59,USD,-0.8233679670652707,54917,0.25785377127045933,2646255184,USD,,-2.5628,USD,-149.67244253207738,1.8133699274652,Technology services,Strong buy
BHF,"Brighthouse Financial, Inc.",46.07,USD,-1.9787234042553183,97167,0.12518810360643573,2633009706.484468,USD,4.97935626121355,9.2522,USD,,0,Finance,Neutral
NEXT,NextDecade Corporation,10.025,USD,-1.9080234833659517,548104,0.20571114680181177,2626433505.968689,USD,,-0.7939,USD,-1397.9245283018868,0,Energy minerals,Strong buy
BOH,Bank of Hawaii Corporation,65.95,USD,-1.655234118699671,122944,0.28691507716046866,2622667153.111393,USD,17.296545936164076,3.8129,USD,7.0017399113206436,4.26829268292683,Finance,Neutral
BTDR,Bitdeer Technologies Group,13.33,USD,-4.64949928469242,1155620,0.40276765880467763,2622626215.7331905,USD,,-1.9126,USD,-57.792261364573896,0,Technology services,Strong buy
PENN,"PENN Entertainment, Inc.",17.945,USD,0.8429334082607394,824355,0.19228124977039399,2620054621.3391404,USD,,-0.5643,USD,93.03445126090874,0,Consumer services,Buy
POWI,"Power Integrations, Inc.",46.66,USD,-3.6746490503715963,125928,0.1479968456297752,2617419737.5627584,USD,79.23246731193751,0.5889,USD,-21.09071419000402,1.71345995045417,Electronic technology,Buy
IRDM,Iridium Communications Inc,24.66,USD,-1.2810248198558858,396723,0.25095237134344467,2616769271.543635,USD,24.6329038058136,1.0011,USD,38.69492934330841,2.2417934347478,Communications,Buy
ACLS,"Axcelis Technologies, Inc.",83.275,USD,-1.9948217017770897,93432,0.12469758846192294,2616405561.4037313,USD,17.025822412136332,4.8911,USD,-32.61741083114057,0,Producer manufacturing,Neutral
FUN,Six Flags Entertainment Corporation,25.77,USD,-2.2382397572078903,1114972,0.1556539738389496,2609969113.456753,USD,,-4.7212,USD,-291.568269425847,0,Consumer services,Buy
EXTR,"Extreme Networks, Inc.",19.57,USD,-5.046094129063557,309393,0.18461479525940963,2606091851.018438,USD,,-0.0581,USD,91.32447364491563,0,Electronic technology,Buy
SIMO,Silicon Motion Technology Corporation,75.49,USD,-1.4940953872251714,30555,0.0732501590622829,2604338623,USD,31.853664711591204,2.3699,USD,1.5033407572383035,2.59672473412931,Electronic technology,Strong buy
PBF,PBF Energy Inc.,22.43,USD,-2.8162911611785035,1152751,0.3065334880531685,2595120560.1187177,USD,,-8.6012,USD,-243.1862826702181,4.89972652689152,Energy minerals,Neutral
ARWR,"Arrowhead Pharmaceuticals, Inc.",18.76,USD,-6.1530765382691195,2310821,1.220496464168101,2593711666.623312,USD,,-1.2633,USD,72.83517901300935,0,Health technology,Buy
IBRX,"ImmunityBio, Inc.",2.74,USD,-2.8368794326241007,5279114,0.5745093351125797,2589997815.8156033,USD,,-0.4931,USD,47.256391057867155,0,Health technology,Strong buy
VAC,Marriott Vacations Worldwide Corporation,74.81,USD,-2.62918130938435,84036,0.14157816627330974,2588613155.4768972,USD,11.254024129734933,6.6474,USD,57.1340771558245,4.25156207552296,Consumer services,Buy
MRX,Marex Group plc,36.32,USD,1.9651880965749662,359455,0.22006049574480122,2587135437.807974,USD,13.35686966754928,2.7192,USD,,0.786075238629983,Technology services,Strong buy
REVG,"REV Group, Inc.",52.97,USD,-1.2858740216175881,138870,0.2195931415212727,2584795719.329855,USD,28.40214477211796,1.865,USD,-54.40432242133828,0.441458733205374,Consumer durables,Buy
SYNA,Synaptics Incorporated,67.02,USD,-2.4879965080750877,100468,0.16496932235289327,2583316583.1270185,USD,,-1.2159,USD,-139.25550461677537,0,Electronic technology,Buy
MENS,Jyong Biotech Ltd.,34.57,USD,-6.314363143631432,48285,0.2509066363337336,2566257764.48,USD,,-0.0407,USD,,0,Health technology,Neutral
DFH,"Dream Finders Homes, Inc.",27.6272,USD,-5.86984667802386,109376,0.25854826623550076,2566060944.5454173,USD,9.358490566037736,2.9521,USD,-0.5826092813362851,0,Consumer durables,Neutral
SBCF,Seacoast Banking Corporation of Florida,29.01,USD,-0.8205128205128152,105400,0.14149295743639462,2548665457.945641,USD,17.821599705123482,1.6278,USD,18.428519461622397,2.46153846153846,Finance,Buy
GTX,Garrett Motion Inc.,12.605,USD,-0.7480314960629831,549896,0.19684100640001026,2540858568.0929136,USD,8.813452663963083,1.4302,USD,42.748777323086124,0.94488188976378,Producer manufacturing,Buy
PRVA,"Privia Health Group, Inc.",20.685,USD,-1.593720266412944,196119,0.1440771937980373,2538668439.0892005,USD,176.94610778443112,0.1169,USD,-2.0938023450586285,0,Finance,Strong buy
WB,Weibo Corporation,11.02,USD,7.198443579766539,2581993,3.2609481706119574,2535499108.8479996,USD,8.147271920745231,1.3526,USD,13.254626140835645,7.78210116731518,Technology services,Buy
CPRI,Capri Holdings Limited,21.285,USD,-3.381752156150708,1150011,0.22184250008319015,2533937984.346346,USD,,-9.4069,USD,-277.1963591162436,0,Retail trade,Neutral
CHEF,"The Chefs' Warehouse, Inc.",62.13,USD,-2.4340452261306487,70768,0.11680056116028141,2532583902.084328,USD,38.34711763979755,1.6202,USD,69.56567242281528,0,Distribution services,Strong buy
AKR,Acadia Realty Trust,18.99,USD,-1.1966701352757567,279420,0.16769711387757535,2516761085,USD,113.78070701018574,0.1669,USD,2591.935483870968,4.11609498680739,Finance,Buy
LCII,LCI Industries,103.365,USD,-1.809632373895698,56189,0.15565445149458912,2506010302.0733824,USD,17.222620257593682,6.0017,USD,26.117928889636037,4.45191927186387,Producer manufacturing,Neutral
DEI,"Douglas Emmett, Inc.",14.575,USD,-2.508361204013378,251532,0.13467111394232484,2503322902,USD,67.3521256931608,0.2164,USD,,5.21619766643789,Finance,Neutral
HAE,Haemonetics Corporation,51.9,USD,-3.6748329621380913,358011,0.2281952439708271,2500399716.169265,USD,15.84055670858259,3.2764,USD,46.77238722393945,0,Health technology,Buy
PFS,"Provident Financial Services, Inc",19.1,USD,-1.0875194199896288,103302,0.1690556290261422,2494921401.993786,USD,10.776348454073574,1.7724,USD,67.25488345758231,5.1009564293305,Finance,Strong buy
DIOD,Diodes Incorporated,53.61,USD,-2.2072236410069337,65669,0.11959118023923698,2489794943.4533014,USD,39.128530764177796,1.3701,USD,-33.961536607702314,0,Electronic technology,Neutral
GCMG,GCM Grosvenor Inc.,12.945,USD,-0.4230769230769209,101357,0.14076244786698167,2481042135.4038463,USD,91.54879773691655,0.1414,USD,,3.38461538461538,Finance,Buy
UE,Urban Edge Properties,19.26,USD,-1.8848700967906136,227598,0.16649713217874312,2469279179,USD,23.160173160173162,0.8316,USD,-66.29104175111472,3.67910066428206,Finance,Buy
KNSA,"Kiniksa Pharmaceuticals, Ltd.",33.27,USD,-1.1292719167904768,131715,0.1841678435101162,2465562322.7794952,USD,809.4890510948907,0.0411,USD,,0,Health technology,Strong buy
SXI,Standex International Corporation,204.15,USD,-1.9075533346146447,41119,0.22446988716729252,2463735649.593263,USD,43.97888841016803,4.642,USD,-24.50559458756179,0.640439158279963,Electronic technology,Strong buy
RXO,"RXO, Inc.",14.94,USD,-3.922829581993577,520487,0.23439304150963516,2449969222.445016,USD,,-2.1717,USD,-1111.2102621305075,0,Technology services,Neutral
BANC,"Banc of California, Inc.",15.535,USD,-0.6713554987212303,898820,0.45208746540951456,2447833872.6656013,USD,24.05543511923196,0.6458,USD,,2.63504611330698,Finance,Buy
DAN,Dana Incorporated,18.655,USD,-2.9901196047841876,755542,0.2857018286509766,2446671110.3515344,USD,,-0.1652,USD,-2073.6842105263163,2.14247455811462,Producer manufacturing,Buy
FL,"Foot Locker, Inc.",25.6112,USD,-1.4953846153846146,947718,0.3365462705934032,2444453746.8659077,USD,,-3.7702,USD,0.878115469555155,0,Retail trade,Neutral
CPRX,"Catalyst Pharmaceuticals, Inc.",19.97,USD,-1.0896483407627657,254574,0.14849056985663714,2444148463.864289,USD,12.115512952739184,1.6483,USD,208.95970009372076,0,Health technology,Strong buy
LXP,LXP Industrial Trust,8.16,USD,-1.2106537530266301,949074,0.2608828384060735,2443194029,USD,29.490422840621612,0.2767,USD,211.24859392575925,6.60493827160494,Finance,Buy
RUN,Sunrun Inc.,10.575,USD,-3.2479414455626756,3776744,0.24477765627505688,2439997042.7881975,USD,,-11.6154,USD,-82.13092904743236,0,Electronic technology,Buy
CRGY,Crescent Energy Company,9.55,USD,-0.10460251046024881,663221,0.17946430033124888,2431575012.154812,USD,,-0.1774,USD,-2093.258426966292,5.13918629550321,Energy minerals,Strong buy
NG,Novagold Resources Inc.,5.97,USD,0.8445945945945915,940172,0.32422987679346066,2429178957.7123623,USD,,-0.25135488,USD,-86.13730201310968,0,Non-energy minerals,Buy
GT,The Goodyear Tire & Rubber Company,8.485,USD,-1.1072261072261147,3052797,0.2848705935704752,2427104346.80303,USD,5.9787204058624575,1.4192,USD,,0,Consumer durables,Buy
ALVO,Alvotech,8.04,USD,-10.26785714285716,1153125,3.7930483230655825,2426517794.799107,USD,23.84341637010676,0.3372,USD,,0,Health technology,Strong buy
WAFD,"WaFd, Inc.",30.78,USD,-0.9014810045073972,58286,0.1075219227692789,2425219356.477142,USD,11.746298275072508,2.6204,USD,5.080803625135342,3.41274951706375,Finance,Neutral
QUBT,Quantum Computing Inc.,15.09,USD,-5.7464084946908285,8856424,0.549085217355852,2412136166.342286,USD,,-0.4776,USD,-39.97655334114889,0,Technology services,Buy
RXRX,"Recursion Pharmaceuticals, Inc.",5.55,USD,-2.631578947368427,8244644,0.41684441041076475,2409540926.2631574,USD,,-1.7862,USD,-10.075799593270474,0,Health technology,Neutral
HG,"Hamilton Insurance Group, Ltd.",24.14,USD,0.751252086811351,234626,0.5299894239748235,2400251818.6343904,USD,6.3986004718106395,3.7727,USD,-11.2159649824677,0,Finance,Buy
CURB,Curbline Properties Corp.,22.48,USD,-1.4035087719298258,243510,0.3875301576793069,2398893313,USD,141.82965299684543,0.1585,USD,,1.41405214317278,Finance,Buy
NOG,"Northern Oil and Gas, Inc.",24.5,USD,-1.4481094127111804,505399,0.23762931051911906,2391069738.0530977,USD,4.039704524469068,6.0648,USD,7.396716898939277,7.07604717364782,Energy minerals,Buy
PAYO,Payoneer Global Inc.,6.625,USD,-2.716593245227601,810851,0.16111806359872632,2387090308.1314244,USD,25.161412837067985,0.2633,USD,-1.7903767251025837,0,Commercial services,Strong buy
KWR,Quaker Houghton,136.95,USD,-0.8757961783439547,26591,0.13072155684059994,2382193133.4673567,USD,,-0.4507,USD,-106.54659016631565,1.4670296430732,Process industries,Strong buy
PGY,Pagaya Technologies Ltd.,32,USD,-5.6881815502505155,2087424,0.4663443921558709,2379003528.6766872,USD,,-3.8361,USD,-95.26112185686655,0,Technology services,Strong buy
EVTC,"Evertec, Inc.",37.17,USD,-1.3011152416356742,54113,0.13481502888733318,2378211014.0241637,USD,17.457260943077213,2.1292,USD,101.57152324150336,0.548245614035088,Commercial services,Buy
SPNS,Sapiens International Corporation N.V.,42.535,USD,-0.05874060150377275,4101419,1.7912256553475767,2377163239.302161,USD,34.93060688182639,1.2177,USD,-0.9597397315982134,1.38627819548872,Technology services,Sell
AMSC,American Superconductor Corporation,52.59,USD,-2.773155851358846,375143,0.21843210046981099,2375013148.5673876,USD,133.17295517852622,0.3949,USD,,0,Producer manufacturing,Buy
HUT,Hut 8 Corp.,22.435,USD,0.33542039355992526,5477760,1.123845484376468,2367519189.4355097,USD,16.000308095970468,1.4021605,USD,30.167395232857565,0,Technology services,Strong buy
FFBC,First Financial Bancorp.,24.685,USD,-2.0047637951568182,131035,0.3872984664712761,2363686356.195117,USD,9.886258961111778,2.4969,USD,2.8038537549407225,3.81103612544661,Finance,Neutral
XMTR,"Xometry, Inc.",46.5,USD,-2.9227557411273457,156843,0.10525274570264763,2362867166.2734866,USD,,-1.2272,USD,-12.339802270230688,0,Technology services,Buy
SUPN,"Supernus Pharmaceuticals, Inc.",42.105,USD,-1.2546904315197085,302073,0.2147255159577497,2360957403.4974203,USD,36.798636601992655,1.1442,USD,1195.8097395243487,0,Health technology,Buy
VCYT,"Veracyte, Inc.",29.88,USD,-2.60756192959583,454706,0.2548005339365233,2350706985.316818,USD,89.81064021641117,0.3327,USD,,0,Health technology,Buy
TRMK,Trustmark Corporation,38.83,USD,-1.170781369305169,43572,0.17527613674853354,2344034097.614151,USD,10.933408418977896,3.5515,USD,,2.39246627640621,Finance,Buy
BLTE,"Belite Bio, Inc",69,USD,-3.577417551704866,13218,0.23515723404709551,2332805685,USD,,-1.5498,USD,-26.256619144602855,0,Health technology,Strong buy
AI,"C3.ai, Inc.",17.79,USD,-4.3548387096774315,6535487,0.43947503545176275,2328460929.9870963,USD,,-2.232,USD,4.684630823760503,0,Technology services,Neutral
HURN,Huron Consulting Group Inc.,134.39,USD,-1.9051094890511049,37568,0.1502758470616848,2325872499.787299,USD,23.46931647514931,5.7262,USD,35.291199054932086,0,Commercial services,Strong buy
ABR,Arbor Realty Trust,11.985,USD,-0.7042253521126831,1129135,0.37825505841415713,2321077922,USD,13.571509455327822,0.8831,USD,-37.98455056179775,13.2279534109817,Finance,Sell
MTRN,Materion Corporation,111.915,USD,-0.4403522818254518,103835,0.40368591070662824,2319653021.618095,USD,146.21766396655346,0.7654,USD,-79.59042184416832,0.494824768476484,Electronic technology,Strong buy
PCT,"PureCycle Technologies, Inc.",12.88,USD,-5.084745762711861,710173,0.21355552372047953,2319598997.016949,USD,,-1.6736,USD,-74.15192507804372,0,Industrial services,Buy
VIAV,Viavi Solutions Inc.,10.385,USD,-5.847688123300087,7714149,2.621122023105599,2318408884.2842245,USD,67.61067708333334,0.1536,USD,,0,Technology services,Buy
FORM,"FormFactor, Inc.",30.04,USD,-1.7015706806282709,296278,0.21842742838303267,2316510889.435864,USD,53.38546294650791,0.5627,USD,-63.62402223802444,0,Electronic technology,Buy
HBI,Hanesbrands Inc.,6.4999,USD,1.4024960998439953,14979118,0.82367260519544,2299216982.737067,USD,14.616370586912526,0.4447,USD,,0,Consumer non-durables,Neutral
CNTA,Centessa Pharmaceuticals plc,17.235,USD,0.5542590431738557,298199,0.2577568252412373,2295278268,USD,,-1.7834,USD,-14.445228774947063,0,Health technology,Strong buy
ALKT,"Alkami Technology, Inc.",22.05,USD,-2.3904382470119483,486366,0.2017160835113196,2295033197.3705177,USD,,-0.3784,USD,29.87398072646404,0,Technology services,Strong buy
